,Junction,Date,Hour,Vehicles,hour_of_the_day,day_of_the_week,month,PreviousHourVehicles,IsWeekend
29192,3,2015-01-11,8,-0.9538062738029901,8,6,1,-0.9056131471612512,True
29193,3,2015-01-11,9,-0.8092268938777732,9,6,1,-0.9538062738029901,True
29194,3,2015-01-11,10,-0.5200681340273394,10,6,1,-0.8092268938777732,True
29195,3,2015-01-11,11,-0.8092268938777732,11,6,1,-0.5200681340273394,True
29196,3,2015-01-11,12,-0.8092268938777732,12,6,1,-0.8092268938777732,True
29197,3,2015-01-11,13,-0.6646475139525563,13,6,1,-0.8092268938777732,True
29198,3,2015-01-11,14,-0.8092268938777732,14,6,1,-0.6646475139525563,True
29199,3,2015-01-11,15,-0.8092268938777732,15,6,1,-0.8092268938777732,True
29200,3,2015-01-11,16,-0.9056131471612512,16,6,1,-0.8092268938777732,True
29201,3,2015-01-11,17,-0.9056131471612512,17,6,1,-0.9056131471612512,True
29202,3,2015-01-11,18,-0.8092268938777732,18,6,1,-0.9056131471612512,True
29203,3,2015-01-11,19,-0.8574200205195122,19,6,1,-0.8092268938777732,True
29204,3,2015-01-11,20,-0.5682612606690783,20,6,1,-0.8574200205195122,True
29205,3,2015-01-11,21,-0.7128406405942953,21,6,1,-0.5682612606690783,True
29206,3,2015-01-11,22,-0.8092268938777732,22,6,1,-0.7128406405942953,True
29207,3,2015-01-11,23,-0.8574200205195122,23,6,1,-0.8092268938777732,True
29208,3,2015-01-12,0,-0.9056131471612512,0,2,2,-0.8574200205195122,False
29209,3,2015-01-12,1,-0.9538062738029901,1,2,2,-0.9056131471612512,False
29210,3,2015-01-12,2,-0.9056131471612512,2,2,2,-0.9538062738029901,False
29211,3,2015-01-12,3,-0.9056131471612512,3,2,2,-0.9056131471612512,False
29212,3,2015-01-12,4,-0.7610337672360342,4,2,2,-0.9056131471612512,False
29213,3,2015-01-12,5,-0.9538062738029901,5,2,2,-0.7610337672360342,False
29214,3,2015-01-12,6,-0.9056131471612512,6,2,2,-0.9538062738029901,False
29215,3,2015-01-12,7,-1.001999400444729,7,2,2,-0.9056131471612512,False
29216,3,2015-01-12,8,-0.8574200205195122,8,2,2,-1.001999400444729,False
29217,3,2015-01-12,9,-0.9538062738029901,9,2,2,-0.8574200205195122,False
29218,3,2015-01-12,10,-0.9538062738029901,10,2,2,-0.9538062738029901,False
29219,3,2015-01-12,11,-0.9056131471612512,11,2,2,-0.9538062738029901,False
29220,3,2015-01-12,12,-0.8574200205195122,12,2,2,-0.9056131471612512,False
29221,3,2015-01-12,13,-0.8574200205195122,13,2,2,-0.8574200205195122,False
29222,3,2015-01-12,14,-0.7610337672360342,14,2,2,-0.8574200205195122,False
29223,3,2015-01-12,15,-0.7128406405942953,15,2,2,-0.7610337672360342,False
29224,3,2015-01-12,16,-0.7610337672360342,16,2,2,-0.7128406405942953,False
29225,3,2015-01-12,17,-0.6646475139525563,17,2,2,-0.7610337672360342,False
29226,3,2015-01-12,18,-0.8092268938777732,18,2,2,-0.6646475139525563,False
29227,3,2015-01-12,19,-0.9538062738029901,19,2,2,-0.8092268938777732,False
29228,3,2015-01-12,20,-0.8092268938777732,20,2,2,-0.9538062738029901,False
29229,3,2015-01-12,21,-0.6164543873108174,21,2,2,-0.8092268938777732,False
29230,3,2015-01-12,22,-0.7128406405942953,22,2,2,-0.6164543873108174,False
29231,3,2015-01-12,23,-0.7610337672360342,23,2,2,-0.7128406405942953,False
29232,3,2015-02-11,0,-0.8574200205195122,0,2,3,-0.7610337672360342,False
29233,3,2015-02-11,1,-0.9538062738029901,1,2,3,-0.8574200205195122,False
29234,3,2015-02-11,2,-0.8574200205195122,2,2,3,-0.9538062738029901,False
29235,3,2015-02-11,3,-0.8574200205195122,3,2,3,-0.8574200205195122,False
29236,3,2015-02-11,4,-0.9538062738029901,4,2,3,-0.8574200205195122,False
29237,3,2015-02-11,5,-1.050192527086468,5,2,3,-0.9538062738029901,False
29238,3,2015-02-11,6,-0.8574200205195122,6,2,3,-1.050192527086468,False
29239,3,2015-02-11,7,-1.050192527086468,7,2,3,-0.8574200205195122,False
29240,3,2015-02-11,8,-0.8574200205195122,8,2,3,-1.050192527086468,False
29241,3,2015-02-11,9,-0.7128406405942953,9,2,3,-0.8574200205195122,False
29242,3,2015-02-11,10,-0.6164543873108174,10,2,3,-0.7128406405942953,False
29243,3,2015-02-11,11,-0.6164543873108174,11,2,3,-0.6164543873108174,False
29244,3,2015-02-11,12,-0.5682612606690783,12,2,3,-0.6164543873108174,False
29245,3,2015-02-11,13,-0.7610337672360342,13,2,3,-0.5682612606690783,False
29246,3,2015-02-11,14,-0.8092268938777732,14,2,3,-0.7610337672360342,False
29247,3,2015-02-11,15,-0.6646475139525563,15,2,3,-0.8092268938777732,False
29248,3,2015-02-11,16,-0.8092268938777732,16,2,3,-0.6646475139525563,False
29249,3,2015-02-11,17,-0.8092268938777732,17,2,3,-0.8092268938777732,False
29250,3,2015-02-11,18,-0.7128406405942953,18,2,3,-0.8092268938777732,False
29251,3,2015-02-11,19,-0.7610337672360342,19,2,3,-0.7128406405942953,False
29252,3,2015-02-11,20,-0.47187500738560045,20,2,3,-0.7610337672360342,False
29253,3,2015-02-11,21,-0.3754887541021225,21,2,3,-0.47187500738560045,False
29254,3,2015-02-11,22,-0.6646475139525563,22,2,3,-0.3754887541021225,False
29255,3,2015-02-11,23,-0.7128406405942953,23,2,3,-0.6646475139525563,False
29256,3,2015-02-12,0,-0.8574200205195122,0,5,4,-0.7128406405942953,False
29257,3,2015-02-12,1,-0.8092268938777732,1,5,4,-0.8574200205195122,False
29258,3,2015-02-12,2,-0.8092268938777732,2,5,4,-0.8092268938777732,False
29259,3,2015-02-12,3,-0.9056131471612512,3,5,4,-0.8092268938777732,False
29260,3,2015-02-12,4,-0.8574200205195122,4,5,4,-0.9056131471612512,False
29261,3,2015-02-12,5,-1.001999400444729,5,5,4,-0.8574200205195122,False
29262,3,2015-02-12,6,-0.9538062738029901,6,5,4,-1.001999400444729,False
29263,3,2015-02-12,7,-0.8574200205195122,7,5,4,-0.9538062738029901,False
29264,3,2015-02-12,8,-1.001999400444729,8,5,4,-0.8574200205195122,False
29265,3,2015-02-12,9,-0.9056131471612512,9,5,4,-1.001999400444729,False
29266,3,2015-02-12,10,-0.8574200205195122,10,5,4,-0.9056131471612512,False
29267,3,2015-02-12,11,-0.8092268938777732,11,5,4,-0.8574200205195122,False
29268,3,2015-02-12,12,-0.9538062738029901,12,5,4,-0.8092268938777732,False
29269,3,2015-02-12,13,-0.7128406405942953,13,5,4,-0.9538062738029901,False
29270,3,2015-02-12,14,-0.9056131471612512,14,5,4,-0.7128406405942953,False
29271,3,2015-02-12,15,-0.8574200205195122,15,5,4,-0.9056131471612512,False
29272,3,2015-02-12,16,-0.9056131471612512,16,5,4,-0.8574200205195122,False
29273,3,2015-02-12,17,-0.7128406405942953,17,5,4,-0.9056131471612512,False
29274,3,2015-02-12,18,-0.8574200205195122,18,5,4,-0.7128406405942953,False
29275,3,2015-02-12,19,-1.001999400444729,19,5,4,-0.8574200205195122,False
29276,3,2015-02-12,20,-0.7610337672360342,20,5,4,-1.001999400444729,False
29277,3,2015-02-12,21,-0.8574200205195122,21,5,4,-0.7610337672360342,False
29278,3,2015-02-12,22,-0.8092268938777732,22,5,4,-0.8574200205195122,False
29279,3,2015-02-12,23,-0.9538062738029901,23,5,4,-0.8092268938777732,False
29280,3,2015-03-11,0,-0.6164543873108174,0,0,5,-0.9538062738029901,False
29281,3,2015-03-11,1,-0.9056131471612512,1,0,5,-0.6164543873108174,False
29282,3,2015-03-11,2,-0.7610337672360342,2,0,5,-0.9056131471612512,False
29283,3,2015-03-11,3,-0.8574200205195122,3,0,5,-0.7610337672360342,False
29284,3,2015-03-11,4,-0.9056131471612512,4,0,5,-0.8574200205195122,False
29285,3,2015-03-11,5,-0.9056131471612512,5,0,5,-0.9056131471612512,False
29286,3,2015-03-11,6,-0.9538062738029901,6,0,5,-0.9056131471612512,False
29287,3,2015-03-11,7,-0.8574200205195122,7,0,5,-0.9538062738029901,False
29288,3,2015-03-11,8,-0.8092268938777732,8,0,5,-0.8574200205195122,False
29289,3,2015-03-11,9,-0.8092268938777732,9,0,5,-0.8092268938777732,False
29290,3,2015-03-11,10,-0.6164543873108174,10,0,5,-0.8092268938777732,False
29291,3,2015-03-11,11,-0.7128406405942953,11,0,5,-0.6164543873108174,False
29292,3,2015-03-11,12,-0.6164543873108174,12,0,5,-0.7128406405942953,False
29293,3,2015-03-11,13,-0.8574200205195122,13,0,5,-0.6164543873108174,False
29294,3,2015-03-11,14,-0.7128406405942953,14,0,5,-0.8574200205195122,False
29295,3,2015-03-11,15,-0.7128406405942953,15,0,5,-0.7128406405942953,False
29296,3,2015-03-11,16,-0.8574200205195122,16,0,5,-0.7128406405942953,False
29297,3,2015-03-11,17,-0.7610337672360342,17,0,5,-0.8574200205195122,False
29298,3,2015-03-11,18,-0.9056131471612512,18,0,5,-0.7610337672360342,False
29299,3,2015-03-11,19,-0.7610337672360342,19,0,5,-0.9056131471612512,False
29300,3,2015-03-11,20,-0.8092268938777732,20,0,5,-0.7610337672360342,False
29301,3,2015-03-11,21,-0.8092268938777732,21,0,5,-0.8092268938777732,False
29302,3,2015-03-11,22,-0.6646475139525563,22,0,5,-0.8092268938777732,False
29303,3,2015-03-11,23,-0.9538062738029901,23,0,5,-0.6646475139525563,False
29304,3,2015-03-12,0,-1.050192527086468,0,3,6,-0.9538062738029901,False
29305,3,2015-03-12,1,-1.001999400444729,1,3,6,-1.050192527086468,False
29306,3,2015-03-12,2,-0.9538062738029901,2,3,6,-1.001999400444729,False
29307,3,2015-03-12,3,-1.001999400444729,3,3,6,-0.9538062738029901,False
29308,3,2015-03-12,4,-0.9538062738029901,4,3,6,-1.001999400444729,False
29309,3,2015-03-12,5,-0.9056131471612512,5,3,6,-0.9538062738029901,False
29310,3,2015-03-12,6,-0.8574200205195122,6,3,6,-0.9056131471612512,False
29311,3,2015-03-12,7,-0.8574200205195122,7,3,6,-0.8574200205195122,False
29312,3,2015-03-12,8,-1.050192527086468,8,3,6,-0.8574200205195122,False
29313,3,2015-03-12,9,-0.8574200205195122,9,3,6,-1.050192527086468,False
29314,3,2015-03-12,10,-0.7128406405942953,10,3,6,-0.8574200205195122,False
29315,3,2015-03-12,11,-0.9538062738029901,11,3,6,-0.7128406405942953,False
29316,3,2015-03-12,12,-0.7128406405942953,12,3,6,-0.9538062738029901,False
29317,3,2015-03-12,13,-0.7128406405942953,13,3,6,-0.7128406405942953,False
29318,3,2015-03-12,14,-0.9056131471612512,14,3,6,-0.7128406405942953,False
29319,3,2015-03-12,15,-0.9538062738029901,15,3,6,-0.9056131471612512,False
29320,3,2015-03-12,16,-0.9538062738029901,16,3,6,-0.9538062738029901,False
29321,3,2015-03-12,17,-0.9056131471612512,17,3,6,-0.9538062738029901,False
29322,3,2015-03-12,18,-0.8574200205195122,18,3,6,-0.9056131471612512,False
29323,3,2015-03-12,19,-0.9538062738029901,19,3,6,-0.8574200205195122,False
29324,3,2015-03-12,20,-0.8574200205195122,20,3,6,-0.9538062738029901,False
29325,3,2015-03-12,21,-0.8574200205195122,21,3,6,-0.8574200205195122,False
29326,3,2015-03-12,22,-0.8574200205195122,22,3,6,-0.8574200205195122,False
29327,3,2015-03-12,23,-0.8092268938777732,23,3,6,-0.8574200205195122,False
29328,3,2015-04-11,0,-1.001999400444729,0,5,7,-0.8092268938777732,False
29329,3,2015-04-11,1,-0.8092268938777732,1,5,7,-1.001999400444729,False
29330,3,2015-04-11,2,-0.9538062738029901,2,5,7,-0.8092268938777732,False
29331,3,2015-04-11,3,-0.8092268938777732,3,5,7,-0.9538062738029901,False
29332,3,2015-04-11,4,-1.050192527086468,4,5,7,-0.8092268938777732,False
29333,3,2015-04-11,5,-0.8092268938777732,5,5,7,-1.050192527086468,False
29334,3,2015-04-11,6,-1.001999400444729,6,5,7,-0.8092268938777732,False
29335,3,2015-04-11,7,-0.9538062738029901,7,5,7,-1.001999400444729,False
29336,3,2015-04-11,8,-0.8574200205195122,8,5,7,-0.9538062738029901,False
29337,3,2015-04-11,9,-0.8574200205195122,9,5,7,-0.8574200205195122,False
29338,3,2015-04-11,10,-0.9538062738029901,10,5,7,-0.8574200205195122,False
29339,3,2015-04-11,11,-0.9056131471612512,11,5,7,-0.9538062738029901,False
29340,3,2015-04-11,12,-0.7610337672360342,12,5,7,-0.9056131471612512,False
29341,3,2015-04-11,13,-0.8574200205195122,13,5,7,-0.7610337672360342,False
29342,3,2015-04-11,14,-0.8574200205195122,14,5,7,-0.8574200205195122,False
29343,3,2015-04-11,15,-0.7610337672360342,15,5,7,-0.8574200205195122,False
29344,3,2015-04-11,16,-0.6646475139525563,16,5,7,-0.7610337672360342,False
29345,3,2015-04-11,17,-0.7128406405942953,17,5,7,-0.6646475139525563,False
29346,3,2015-04-11,18,-0.7610337672360342,18,5,7,-0.7128406405942953,False
29347,3,2015-04-11,19,-0.8092268938777732,19,5,7,-0.7610337672360342,False
29348,3,2015-04-11,20,-0.7128406405942953,20,5,7,-0.8092268938777732,False
29349,3,2015-04-11,21,-0.8574200205195122,21,5,7,-0.7128406405942953,False
29350,3,2015-04-11,22,-0.9056131471612512,22,5,7,-0.8574200205195122,False
29351,3,2015-04-11,23,-0.9056131471612512,23,5,7,-0.9056131471612512,False
29352,3,2015-04-12,0,-1.001999400444729,0,1,8,-0.9056131471612512,False
29353,3,2015-04-12,1,-0.8092268938777732,1,1,8,-1.001999400444729,False
29354,3,2015-04-12,2,-0.8574200205195122,2,1,8,-0.8092268938777732,False
29355,3,2015-04-12,3,-0.9538062738029901,3,1,8,-0.8574200205195122,False
29356,3,2015-04-12,4,-1.001999400444729,4,1,8,-0.9538062738029901,False
29357,3,2015-04-12,5,-0.8574200205195122,5,1,8,-1.001999400444729,False
29358,3,2015-04-12,6,-0.9056131471612512,6,1,8,-0.8574200205195122,False
29359,3,2015-04-12,7,-1.001999400444729,7,1,8,-0.9056131471612512,False
29360,3,2015-04-12,8,-0.9056131471612512,8,1,8,-1.001999400444729,False
29361,3,2015-04-12,9,-0.9538062738029901,9,1,8,-0.9056131471612512,False
29362,3,2015-04-12,10,-0.9538062738029901,10,1,8,-0.9538062738029901,False
29363,3,2015-04-12,11,-0.8574200205195122,11,1,8,-0.9538062738029901,False
29364,3,2015-04-12,12,-0.9056131471612512,12,1,8,-0.8574200205195122,False
29365,3,2015-04-12,13,-0.7610337672360342,13,1,8,-0.9056131471612512,False
29366,3,2015-04-12,14,-1.001999400444729,14,1,8,-0.7610337672360342,False
29367,3,2015-04-12,15,-1.001999400444729,15,1,8,-1.001999400444729,False
29368,3,2015-04-12,16,-0.8574200205195122,16,1,8,-1.001999400444729,False
29369,3,2015-04-12,17,-1.001999400444729,17,1,8,-0.8574200205195122,False
29370,3,2015-04-12,18,-0.8574200205195122,18,1,8,-1.001999400444729,False
29371,3,2015-04-12,19,-0.9056131471612512,19,1,8,-0.8574200205195122,False
29372,3,2015-04-12,20,-0.8092268938777732,20,1,8,-0.9056131471612512,False
29373,3,2015-04-12,21,-0.8574200205195122,21,1,8,-0.8092268938777732,False
29374,3,2015-04-12,22,-0.9056131471612512,22,1,8,-0.8574200205195122,False
29375,3,2015-04-12,23,-1.001999400444729,23,1,8,-0.9056131471612512,False
29376,3,2015-05-11,0,-0.8092268938777732,0,4,9,-1.001999400444729,False
29377,3,2015-05-11,1,-0.9538062738029901,1,4,9,-0.8092268938777732,False
29378,3,2015-05-11,2,-1.050192527086468,2,4,9,-0.9538062738029901,False
29379,3,2015-05-11,3,-1.001999400444729,3,4,9,-1.050192527086468,False
29380,3,2015-05-11,4,-1.050192527086468,4,4,9,-1.001999400444729,False
29381,3,2015-05-11,5,-0.9056131471612512,5,4,9,-1.050192527086468,False
29382,3,2015-05-11,6,-0.9056131471612512,6,4,9,-0.9056131471612512,False
29383,3,2015-05-11,7,-0.9056131471612512,7,4,9,-0.9056131471612512,False
29384,3,2015-05-11,8,-0.9056131471612512,8,4,9,-0.9056131471612512,False
29385,3,2015-05-11,9,-0.8574200205195122,9,4,9,-0.9056131471612512,False
29386,3,2015-05-11,10,-0.8574200205195122,10,4,9,-0.8574200205195122,False
29387,3,2015-05-11,11,-1.001999400444729,11,4,9,-0.8574200205195122,False
29388,3,2015-05-11,12,-0.7610337672360342,12,4,9,-1.001999400444729,False
29389,3,2015-05-11,13,-0.8092268938777732,13,4,9,-0.7610337672360342,False
29390,3,2015-05-11,14,-0.8574200205195122,14,4,9,-0.8092268938777732,False
29391,3,2015-05-11,15,-0.9056131471612512,15,4,9,-0.8574200205195122,False
29392,3,2015-05-11,16,-0.9056131471612512,16,4,9,-0.9056131471612512,False
29393,3,2015-05-11,17,-0.8092268938777732,17,4,9,-0.9056131471612512,False
29394,3,2015-05-11,18,-0.7128406405942953,18,4,9,-0.8092268938777732,False
29395,3,2015-05-11,19,-0.9056131471612512,19,4,9,-0.7128406405942953,False
29396,3,2015-05-11,20,-0.8092268938777732,20,4,9,-0.9056131471612512,False
29397,3,2015-05-11,21,-0.8574200205195122,21,4,9,-0.8092268938777732,False
29398,3,2015-05-11,22,-0.9056131471612512,22,4,9,-0.8574200205195122,False
29399,3,2015-05-11,23,-0.8092268938777732,23,4,9,-0.9056131471612512,False
29400,3,2015-05-12,0,-0.9056131471612512,0,6,10,-0.8092268938777732,True
29401,3,2015-05-12,1,-0.9538062738029901,1,6,10,-0.9056131471612512,True
29402,3,2015-05-12,2,-1.001999400444729,2,6,10,-0.9538062738029901,True
29403,3,2015-05-12,3,-1.001999400444729,3,6,10,-1.001999400444729,True
29404,3,2015-05-12,4,-1.001999400444729,4,6,10,-1.001999400444729,True
29405,3,2015-05-12,5,-0.9538062738029901,5,6,10,-1.001999400444729,True
29406,3,2015-05-12,6,-1.050192527086468,6,6,10,-0.9538062738029901,True
29407,3,2015-05-12,7,-0.8574200205195122,7,6,10,-1.050192527086468,True
29408,3,2015-05-12,8,-1.001999400444729,8,6,10,-0.8574200205195122,True
29409,3,2015-05-12,9,-1.001999400444729,9,6,10,-1.001999400444729,True
29410,3,2015-05-12,10,-1.050192527086468,10,6,10,-1.001999400444729,True
29411,3,2015-05-12,11,-0.8092268938777732,11,6,10,-1.050192527086468,True
29412,3,2015-05-12,12,-0.9538062738029901,12,6,10,-0.8092268938777732,True
29413,3,2015-05-12,13,-0.9538062738029901,13,6,10,-0.9538062738029901,True
29414,3,2015-05-12,14,-0.9056131471612512,14,6,10,-0.9538062738029901,True
29415,3,2015-05-12,15,-1.050192527086468,15,6,10,-0.9056131471612512,True
29416,3,2015-05-12,16,-1.001999400444729,16,6,10,-1.050192527086468,True
29417,3,2015-05-12,17,-0.8574200205195122,17,6,10,-1.001999400444729,True
29418,3,2015-05-12,18,-1.050192527086468,18,6,10,-0.8574200205195122,True
29419,3,2015-05-12,19,-1.001999400444729,19,6,10,-1.050192527086468,True
29420,3,2015-05-12,20,-0.9056131471612512,20,6,10,-1.001999400444729,True
29421,3,2015-05-12,21,-0.8574200205195122,21,6,10,-0.9056131471612512,True
29422,3,2015-05-12,22,-0.9538062738029901,22,6,10,-0.8574200205195122,True
29423,3,2015-05-12,23,-1.001999400444729,23,6,10,-0.9538062738029901,True
29424,3,2015-06-11,0,-0.9538062738029901,0,2,11,-1.001999400444729,False
29425,3,2015-06-11,1,-0.9538062738029901,1,2,11,-0.9538062738029901,False
29426,3,2015-06-11,2,-1.001999400444729,2,2,11,-0.9538062738029901,False
29427,3,2015-06-11,3,-0.9538062738029901,3,2,11,-1.001999400444729,False
29428,3,2015-06-11,4,-1.050192527086468,4,2,11,-0.9538062738029901,False
29429,3,2015-06-11,5,-0.9538062738029901,5,2,11,-1.050192527086468,False
29430,3,2015-06-11,6,-1.001999400444729,6,2,11,-0.9538062738029901,False
29431,3,2015-06-11,7,-0.8574200205195122,7,2,11,-1.001999400444729,False
29432,3,2015-06-11,8,-0.9538062738029901,8,2,11,-0.8574200205195122,False
29433,3,2015-06-11,9,-0.7610337672360342,9,2,11,-0.9538062738029901,False
29434,3,2015-06-11,10,-1.001999400444729,10,2,11,-0.7610337672360342,False
29435,3,2015-06-11,11,-0.8092268938777732,11,2,11,-1.001999400444729,False
29436,3,2015-06-11,12,-0.8574200205195122,12,2,11,-0.8092268938777732,False
29437,3,2015-06-11,13,-0.9538062738029901,13,2,11,-0.8574200205195122,False
29438,3,2015-06-11,14,-0.7610337672360342,14,2,11,-0.9538062738029901,False
29439,3,2015-06-11,15,-0.9538062738029901,15,2,11,-0.7610337672360342,False
29440,3,2015-06-11,16,-0.8574200205195122,16,2,11,-0.9538062738029901,False
29441,3,2015-06-11,17,-0.8574200205195122,17,2,11,-0.8574200205195122,False
29442,3,2015-06-11,18,-0.7128406405942953,18,2,11,-0.8574200205195122,False
29443,3,2015-06-11,19,-0.8092268938777732,19,2,11,-0.7128406405942953,False
29444,3,2015-06-11,20,-1.001999400444729,20,2,11,-0.8092268938777732,False
29445,3,2015-06-11,21,-0.8574200205195122,21,2,11,-1.001999400444729,False
29446,3,2015-06-11,22,-0.8092268938777732,22,2,11,-0.8574200205195122,False
29447,3,2015-06-11,23,-0.8092268938777732,23,2,11,-0.8092268938777732,False
29448,3,2015-06-12,0,-0.9538062738029901,0,4,12,-0.8092268938777732,False
29449,3,2015-06-12,1,-1.001999400444729,1,4,12,-0.9538062738029901,False
29450,3,2015-06-12,2,-0.8574200205195122,2,4,12,-1.001999400444729,False
29451,3,2015-06-12,3,-0.8574200205195122,3,4,12,-0.8574200205195122,False
29452,3,2015-06-12,4,-0.9538062738029901,4,4,12,-0.8574200205195122,False
29453,3,2015-06-12,5,-1.001999400444729,5,4,12,-0.9538062738029901,False
29454,3,2015-06-12,6,-0.9056131471612512,6,4,12,-1.001999400444729,False
29455,3,2015-06-12,7,-1.001999400444729,7,4,12,-0.9056131471612512,False
29456,3,2015-06-12,8,-0.9538062738029901,8,4,12,-1.001999400444729,False
29457,3,2015-06-12,9,-0.9056131471612512,9,4,12,-0.9538062738029901,False
29458,3,2015-06-12,10,-0.9538062738029901,10,4,12,-0.9056131471612512,False
29459,3,2015-06-12,11,-0.8092268938777732,11,4,12,-0.9538062738029901,False
29460,3,2015-06-12,12,-1.001999400444729,12,4,12,-0.8092268938777732,False
29461,3,2015-06-12,13,-1.001999400444729,13,4,12,-1.001999400444729,False
